what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1322870360876
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1322870360876
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1322870360877
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1322870360878
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1322870360878
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1322870360879
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1322870360879
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1322870360880
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1322870360880
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1322870360881
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1322870360882
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1322870360882
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1322870360883
os,sysinfo,,,"win32",1322870360885
arch,sysinfo,,,"x86_64",1322870360885
ws,sysinfo,,,"win32",1322870360885
locale,sysinfo,,,"en_US",1322870360885
processors,sysinfo,,,"8",1322870360885
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1322870360885
java.runtime.version,sysinfo,,,"1.6.0_29-b11",1322870360885
java.specification.name,sysinfo,,,"Java Platform API Specification",1322870360885
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1322870360885
java.specification.version,sysinfo,,,"1.6",1322870360885
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1322870360885
java.version,sysinfo,,,"1.6.0_29",1322870360885
java.vm.info,sysinfo,,,"mixed mode",1322870360885
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1322870360885
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1322870360885
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1322870360885
java.vm.specification.version,sysinfo,,,"1.0",1322870360885
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1322870360885
java.vm.version,sysinfo,,,"20.4-b02",1322870360885
started,bundle,org.eclipse.cdt.codan.ui,2.0.0.201109151620,"org.eclipse.cdt.codan.ui",1322870361205
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322870372360
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322871177370
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322872371086
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322872665424
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322872683864
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322872688675
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322872694424
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322872699419
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322872705608
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322872716459
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1322872726802
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322872744717
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322872749265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322873084792
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322873089173
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322873108191
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322873114895
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322873118178
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322873129334
