what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322625261599
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322625262422
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322625276411
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322625278437
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322625280328
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322625283218
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322625284449
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322625286504
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322625286815
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322625331364
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322625335385
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322625367916
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322625368427
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322625369783
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322625371310
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322625372049
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322625379563
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322625383224
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1322625388052
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1322625389671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322625391205
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1322625399866
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1322625399965
