what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1328986465099
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1328986465099
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1328986465099
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1328986465099
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1328986465109
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1328986465109
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1328986465109
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1328986465109
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1328986465109
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1328986465109
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1328986465109
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1328986465109
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1328986465109
os,sysinfo,,,"win32",1328986465119
arch,sysinfo,,,"x86_64",1328986465119
ws,sysinfo,,,"win32",1328986465119
locale,sysinfo,,,"en_US",1328986465119
processors,sysinfo,,,"4",1328986465119
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1328986465119
java.runtime.version,sysinfo,,,"1.6.0_29-b11",1328986465119
java.specification.name,sysinfo,,,"Java Platform API Specification",1328986465119
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1328986465119
java.specification.version,sysinfo,,,"1.6",1328986465119
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1328986465119
java.version,sysinfo,,,"1.6.0_29",1328986465119
java.vm.info,sysinfo,,,"mixed mode",1328986465119
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1328986465119
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1328986465119
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1328986465119
java.vm.specification.version,sysinfo,,,"1.0",1328986465119
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1328986465119
java.vm.version,sysinfo,,,"20.4-b02",1328986465119
started,bundle,org.eclipse.cdt.codan.ui,2.0.0.201109151620,"org.eclipse.cdt.codan.ui",1328986465899
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328986481669
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328986789816
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328986792246
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328990193253
opened,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1328990197739
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1328990197821
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers.ui",1328990203654
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328990213960
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1328990217255
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1328990217295
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201109151620,"org.eclipse.cdt.debug.core",1328990218079
started,bundle,org.eclipse.cdt.debug.ui,7.1.1.201109151620,"org.eclipse.cdt.debug.ui",1328990218095
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1328990219060
started,bundle,org.eclipse.cdt.launch,7.0.0.201109151620,"org.eclipse.cdt.launch",1328990222435
started,bundle,org.eclipse.cdt.dsf,2.2.0.201109151620,"org.eclipse.cdt.dsf",1328990222486
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.1.201109151620,"org.eclipse.cdt.dsf.gdb",1328990222494
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201109151620,"org.eclipse.cdt.dsf.gdb.ui",1328990234712
started,bundle,org.eclipse.cdt.dsf.ui,2.2.0.201109151620,"org.eclipse.cdt.dsf.ui",1328990234771
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools",1328990235143
started,bundle,org.eclipse.core.externaltools,1.0.100.v20110506,"org.eclipse.core.externaltools",1328990235208
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201109151620,"org.eclipse.cdt.debug.mi.ui",1328990236785
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201109151620,"org.eclipse.cdt.debug.mi.core",1328990236841
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328990237412
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328990239412
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1328990239954
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.VariableView",1328990240169
opened,view,org.eclipse.cdt.dsf.ui,2.2.0.201109151620,"org.eclipse.cdt.dsf.debug.ui.disassembly.view",1328990240493
activated,perspective,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugPerspective",1328990240582
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.BreakpointView",1328990241153
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.MemoryView",1328990241321
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.RegisterView",1328990241472
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.ModuleView",1328990241588
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1328990295658
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Terminate",1328990295683
