what,kind,bundleId,bundleVersion,description,time
closed,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.RegisterView",1328848387080
closed,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.ModuleView",1328848387140
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1328848387770
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328848388913
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1328848389033
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328848397329
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328848400419
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1328848404229
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328848406779
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.MemoryView",1328848427390
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.RegisterView",1328848427500
opened,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.ModuleView",1328848427640
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1328848428400
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328848451386
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328848457298
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328848486669
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328848489662
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328848495423
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1328848495553
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328848500333
activated,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.DebugView",1328848502873
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.Terminate",1328848502923
error,log,,,"Error logged from Debug Core: ",1328848503616
closed,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.MemoryView",1328848503896
closed,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.RegisterView",1328848503936
closed,view,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.ModuleView",1328848504006
activated,perspective,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.CPerspective",1328848506109
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1328848506179
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1328848506649
executed,command,,,"org.eclipse.cdt.ui.CPerspective",1328848506649
closed,editor,org.eclipse.cdt.debug.ui,7.1.1.201109151620,"org.eclipse.cdt.debug.ui.SourceNotFoundEditor",1328848576938
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328848578198
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328848581978
activated,editor,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui.editor.CEditor",1328848584168
